rep,n,p,t
0,600,256,0.008603
1,600,256,0.000114
2,600,256,0.000064
3,600,256,0.000063
4,600,256,0.000061
5,600,256,0.000071
6,600,256,0.000074
7,600,256,0.000061
8,600,256,0.000061
9,600,256,0.000059
10,600,256,0.000061
11,600,256,0.000059
12,600,256,0.000073
13,600,256,0.000063
14,600,256,0.000066
15,600,256,0.000060
16,600,256,0.000060
17,600,256,0.000064
18,600,256,0.000062
19,600,256,0.000066
