rep,n,p,t
0,12000,256,0.021147
1,12000,256,0.002340
2,12000,256,0.001977
3,12000,256,0.002005
4,12000,256,0.001960
5,12000,256,0.002013
6,12000,256,0.001990
7,12000,256,0.001976
8,12000,256,0.001971
9,12000,256,0.001994
10,12000,256,0.001970
11,12000,256,0.001964
12,12000,256,0.001992
13,12000,256,0.001971
14,12000,256,0.001971
15,12000,256,0.001967
16,12000,256,0.001983
17,12000,256,0.001978
18,12000,256,0.002129
19,12000,256,0.001965
