rep,n,p,t
0,300,128,0.011036
1,300,128,0.000220
2,300,128,0.000185
3,300,128,0.000221
4,300,128,0.000181
5,300,128,0.000182
6,300,128,0.000195
7,300,128,0.000183
8,300,128,0.000186
9,300,128,0.000187
10,300,128,0.000193
11,300,128,0.000187
12,300,128,0.000182
13,300,128,0.000187
14,300,128,0.000208
15,300,128,0.000181
16,300,128,0.000185
17,300,128,0.000186
18,300,128,0.000193
19,300,128,0.000187
