p,n,m,time
8,10000000,200000000,0.072049
8,10000000,200000000,0.051656
8,10000000,200000000,0.063408
8,10000000,200000000,0.050768
8,10000000,200000000,0.062448
8,10000000,200000000,0.068863
8,10000000,200000000,0.066708
8,10000000,200000000,0.062162
8,10000000,200000000,0.064480
8,10000000,200000000,0.060753
