p,n,m,time
4,10000000,200000000,0.088164
4,10000000,200000000,0.069407
4,10000000,200000000,0.075311
4,10000000,200000000,0.071767
4,10000000,200000000,0.069691
4,10000000,200000000,0.078519
4,10000000,200000000,0.072792
4,10000000,200000000,0.065228
4,10000000,200000000,0.074524
4,10000000,200000000,0.075580
