p,n,m,time
11,100000000,200000000,0.098805
11,100000000,200000000,0.080285
11,100000000,200000000,0.081393
11,100000000,200000000,0.082412
11,100000000,200000000,0.084216
11,100000000,200000000,0.082872
11,100000000,200000000,0.083103
11,100000000,200000000,0.083130
11,100000000,200000000,0.086359
11,100000000,200000000,0.084936
