p,n,m,time
2,100000000,200000000,0.445618
2,100000000,200000000,0.260202
2,100000000,200000000,0.261085
2,100000000,200000000,0.260549
2,100000000,200000000,0.260260
2,100000000,200000000,0.260175
2,100000000,200000000,0.263040
2,100000000,200000000,0.262345
2,100000000,200000000,0.261562
2,100000000,200000000,0.273716
