p,n,m,time
16,10000000,20000000,0.205682
16,10000000,20000000,0.202815
16,10000000,20000000,0.202694
16,10000000,20000000,0.203723
16,10000000,20000000,0.204824
16,10000000,20000000,0.204141
16,10000000,20000000,0.203717
16,10000000,20000000,0.202953
16,10000000,20000000,0.203447
16,10000000,20000000,0.203521
