p,n,m,time
32,100000000,200000000,1.099243
32,100000000,200000000,1.180803
32,100000000,200000000,1.185173
32,100000000,200000000,1.150022
32,100000000,200000000,1.136751
32,100000000,200000000,1.132560
32,100000000,200000000,1.138819
32,100000000,200000000,1.181497
32,100000000,200000000,1.090519
32,100000000,200000000,1.090734
