p,n,m,time
11,100000000,200000000,3.164543
11,100000000,200000000,3.188460
11,100000000,200000000,3.143646
11,100000000,200000000,3.129795
11,100000000,200000000,3.144276
11,100000000,200000000,3.146946
11,100000000,200000000,3.141806
11,100000000,200000000,3.136637
11,100000000,200000000,3.139698
11,100000000,200000000,3.141117
