p,n,m,time
2,10000000,20000000,0.044389
2,10000000,20000000,0.024347
2,10000000,20000000,0.024368
2,10000000,20000000,0.024323
2,10000000,20000000,0.024299
2,10000000,20000000,0.024367
2,10000000,20000000,0.024361
2,10000000,20000000,0.024337
2,10000000,20000000,0.029865
2,10000000,20000000,0.030407
