p,n,m,time
11,10000000,20000000,0.010571
11,10000000,20000000,0.007011
11,10000000,20000000,0.006990
11,10000000,20000000,0.006967
11,10000000,20000000,0.006953
11,10000000,20000000,0.006985
11,10000000,20000000,0.006946
11,10000000,20000000,0.006978
11,10000000,20000000,0.007001
11,10000000,20000000,0.006955
