p,n,m,time
32,100000000,200000000,0.070533
32,100000000,200000000,0.047847
32,100000000,200000000,0.048021
32,100000000,200000000,0.047681
32,100000000,200000000,0.047519
32,100000000,200000000,0.047782
32,100000000,200000000,0.047795
32,100000000,200000000,0.048021
32,100000000,200000000,0.047882
32,100000000,200000000,0.047989
