p,n,m,time
4,100000000,200000000,0.227670
4,100000000,200000000,0.141092
4,100000000,200000000,0.142945
4,100000000,200000000,0.160673
4,100000000,200000000,0.160924
4,100000000,200000000,0.160356
4,100000000,200000000,0.160421
4,100000000,200000000,0.160689
4,100000000,200000000,0.160583
4,100000000,200000000,0.160591
