p,n,m,time
8,10000000,20000000,0.021205
8,10000000,20000000,0.014324
8,10000000,20000000,0.013336
8,10000000,20000000,0.010874
8,10000000,20000000,0.013063
8,10000000,20000000,0.010427
8,10000000,20000000,0.010237
8,10000000,20000000,0.013184
8,10000000,20000000,0.013010
8,10000000,20000000,0.012521
