p,n,m,time
2,10000000,20000000,0.043427
2,10000000,20000000,0.024490
2,10000000,20000000,0.024451
2,10000000,20000000,0.024474
2,10000000,20000000,0.024450
2,10000000,20000000,0.025518
2,10000000,20000000,0.026663
2,10000000,20000000,0.028470
2,10000000,20000000,0.028029
2,10000000,20000000,0.027942
