p,n,m,time
4,100000000,200000000,0.209782
4,100000000,200000000,0.143478
4,100000000,200000000,0.140676
4,100000000,200000000,0.146666
4,100000000,200000000,0.177015
4,100000000,200000000,0.156101
4,100000000,200000000,0.159235
4,100000000,200000000,0.167543
4,100000000,200000000,0.154143
4,100000000,200000000,0.155106
