p,n,m,time
11,100000000,200000000,0.102420
11,100000000,200000000,0.071666
11,100000000,200000000,0.092764
11,100000000,200000000,0.084492
11,100000000,200000000,0.088561
11,100000000,200000000,0.088612
11,100000000,200000000,0.087446
11,100000000,200000000,0.088340
11,100000000,200000000,0.081532
11,100000000,200000000,0.091576
