p,n,m,time
32,100000000,200000000,0.109117
32,100000000,200000000,0.128664
32,100000000,200000000,0.107539
32,100000000,200000000,0.127550
32,100000000,200000000,0.105076
32,100000000,200000000,0.118086
32,100000000,200000000,0.109254
32,100000000,200000000,0.106087
32,100000000,200000000,0.101927
32,100000000,200000000,0.124200
