p,n,m,time
16,10000000,20000000,0.028210
16,10000000,20000000,0.018151
16,10000000,20000000,0.021358
16,10000000,20000000,0.020558
16,10000000,20000000,0.017408
16,10000000,20000000,0.016868
16,10000000,20000000,0.017395
16,10000000,20000000,0.024729
16,10000000,20000000,0.015963
16,10000000,20000000,0.033983
