p,n,m,time
11,10000000,20000000,0.031719
11,10000000,20000000,0.019966
11,10000000,20000000,0.014697
11,10000000,20000000,0.016041
11,10000000,20000000,0.015166
11,10000000,20000000,0.014180
11,10000000,20000000,0.015204
11,10000000,20000000,0.015177
11,10000000,20000000,0.015257
11,10000000,20000000,0.014924
