p,n,m,time
8,100000000,200000000,0.135261
8,100000000,200000000,0.093549
8,100000000,200000000,0.084616
8,100000000,200000000,0.091142
8,100000000,200000000,0.087436
8,100000000,200000000,0.099936
8,100000000,200000000,0.087744
8,100000000,200000000,0.081403
8,100000000,200000000,0.090629
8,100000000,200000000,0.091126
