p,n,m,time
2,100000000,200000000,0.431250
2,100000000,200000000,0.282208
2,100000000,200000000,0.280751
2,100000000,200000000,0.293665
2,100000000,200000000,0.284605
2,100000000,200000000,0.304080
2,100000000,200000000,0.295707
2,100000000,200000000,0.285959
2,100000000,200000000,0.299880
2,100000000,200000000,0.294966
