p,n,m,time
11,100000000,200000000,0.099965
11,100000000,200000000,0.080488
11,100000000,200000000,0.081748
11,100000000,200000000,0.083661
11,100000000,200000000,0.084242
11,100000000,200000000,0.083987
11,100000000,200000000,0.084221
11,100000000,200000000,0.083665
11,100000000,200000000,0.083996
11,100000000,200000000,0.084000
