p,n,m,time
2,10000000,20000000,0.045907
2,10000000,20000000,0.025092
2,10000000,20000000,0.025075
2,10000000,20000000,0.025086
2,10000000,20000000,0.025085
2,10000000,20000000,0.025091
2,10000000,20000000,0.025070
2,10000000,20000000,0.027679
2,10000000,20000000,0.030692
2,10000000,20000000,0.030727
