p,n,m,time
16,100000000,200000000,0.078201
16,100000000,200000000,0.057535
16,100000000,200000000,0.063486
16,100000000,200000000,0.062900
16,100000000,200000000,0.063658
16,100000000,200000000,0.065277
16,100000000,200000000,0.063648
16,100000000,200000000,0.063327
16,100000000,200000000,0.063852
16,100000000,200000000,0.063381
