p,n,m,time
8,10000000,20000000,0.012597
8,10000000,20000000,0.007945
8,10000000,20000000,0.007960
8,10000000,20000000,0.007945
8,10000000,20000000,0.007949
8,10000000,20000000,0.007947
8,10000000,20000000,0.007945
8,10000000,20000000,0.007972
8,10000000,20000000,0.007977
8,10000000,20000000,0.007955
