p,n,m,time
4,100000000,200000000,0.235206
4,100000000,200000000,0.162288
4,100000000,200000000,0.163108
4,100000000,200000000,0.162856
4,100000000,200000000,0.163252
4,100000000,200000000,0.163617
4,100000000,200000000,0.162542
4,100000000,200000000,0.162517
4,100000000,200000000,0.162478
4,100000000,200000000,0.162031
