rep,n,p,t
0,12000,256,0.013964
1,12000,256,0.001526
2,12000,256,0.001422
3,12000,256,0.001403
4,12000,256,0.001378
5,12000,256,0.001392
6,12000,256,0.001411
7,12000,256,0.001423
8,12000,256,0.001437
9,12000,256,0.001379
10,12000,256,0.001397
11,12000,256,0.001388
12,12000,256,0.001401
13,12000,256,0.001375
14,12000,256,0.001360
15,12000,256,0.001395
16,12000,256,0.001385
17,12000,256,0.001372
18,12000,256,0.001370
19,12000,256,0.001364
