rep,n,p,t
0,12000,128,0.006387
1,12000,128,0.002306
2,12000,128,0.002303
3,12000,128,0.002306
4,12000,128,0.002315
5,12000,128,0.002309
6,12000,128,0.002343
7,12000,128,0.002314
8,12000,128,0.002324
9,12000,128,0.002311
10,12000,128,0.002294
11,12000,128,0.002322
12,12000,128,0.002309
13,12000,128,0.002333
14,12000,128,0.002295
15,12000,128,0.002302
16,12000,128,0.002321
17,12000,128,0.002303
18,12000,128,0.002318
19,12000,128,0.002321
