p,n,m,time
11,100000000,200000000,0.105902
11,100000000,200000000,0.088717
11,100000000,200000000,0.088358
11,100000000,200000000,0.082695
11,100000000,200000000,0.088336
11,100000000,200000000,0.086144
11,100000000,200000000,0.093041
11,100000000,200000000,0.090552
11,100000000,200000000,0.089199
11,100000000,200000000,0.085413
