p,n,m,time
4,100000000,200000000,0.244558
4,100000000,200000000,0.157384
4,100000000,200000000,0.166605
4,100000000,200000000,0.149741
4,100000000,200000000,0.166187
4,100000000,200000000,0.158386
4,100000000,200000000,0.162800
4,100000000,200000000,0.168845
4,100000000,200000000,0.156935
4,100000000,200000000,0.154577
