rep,n,p,t
0,12000,128,0.005983
1,12000,128,0.002346
2,12000,128,0.002339
3,12000,128,0.002330
4,12000,128,0.002359
5,12000,128,0.002321
6,12000,128,0.002309
7,12000,128,0.002330
8,12000,128,0.002312
9,12000,128,0.002318
10,12000,128,0.002305
11,12000,128,0.002312
12,12000,128,0.002317
13,12000,128,0.002299
14,12000,128,0.002311
15,12000,128,0.002306
16,12000,128,0.002306
17,12000,128,0.002308
18,12000,128,0.002306
19,12000,128,0.002330
