p,n,m,time
11,100000000,200000000,2.904658
11,100000000,200000000,2.907200
11,100000000,200000000,2.843084
11,100000000,200000000,2.834825
11,100000000,200000000,2.831155
11,100000000,200000000,2.833304
11,100000000,200000000,2.836257
11,100000000,200000000,2.834709
11,100000000,200000000,2.824724
11,100000000,200000000,2.839031
