p,n,m,time
8,10000000,20000000,0.369502
8,10000000,20000000,0.366703
8,10000000,20000000,0.366864
8,10000000,20000000,0.370204
8,10000000,20000000,0.366183
8,10000000,20000000,0.364570
8,10000000,20000000,0.368487
8,10000000,20000000,0.364742
8,10000000,20000000,0.365579
8,10000000,20000000,0.366584
