p,n,m,time
2,10000000,20000000,1.476606
2,10000000,20000000,1.491691
2,10000000,20000000,1.463487
2,10000000,20000000,1.503242
2,10000000,20000000,1.464709
2,10000000,20000000,1.462527
2,10000000,20000000,1.463716
2,10000000,20000000,1.460585
2,10000000,20000000,1.460769
2,10000000,20000000,1.460906
