p,n,m,time
32,100000000,200000000,0.985789
32,100000000,200000000,0.980213
32,100000000,200000000,0.981571
32,100000000,200000000,0.979870
32,100000000,200000000,0.983917
32,100000000,200000000,0.994616
32,100000000,200000000,0.981111
32,100000000,200000000,0.980687
32,100000000,200000000,0.997112
32,100000000,200000000,0.993064
