p,n,m,time
4,10000000,20000000,0.738659
4,10000000,20000000,0.752873
4,10000000,20000000,0.731703
4,10000000,20000000,0.735917
4,10000000,20000000,0.732475
4,10000000,20000000,0.730735
4,10000000,20000000,0.729771
4,10000000,20000000,0.731745
4,10000000,20000000,0.730545
4,10000000,20000000,0.730647
