p,n,m,time
2,100000000,200000000,15.753273
2,100000000,200000000,15.480297
2,100000000,200000000,15.561074
2,100000000,200000000,15.590773
2,100000000,200000000,15.626424
2,100000000,200000000,15.512412
2,100000000,200000000,15.516183
2,100000000,200000000,15.594879
2,100000000,200000000,15.603318
2,100000000,200000000,15.558646
