p,n,m,time
16,10000000,20000000,0.185745
16,10000000,20000000,0.182882
16,10000000,20000000,0.182508
16,10000000,20000000,0.183234
16,10000000,20000000,0.183161
16,10000000,20000000,0.186702
16,10000000,20000000,0.183697
16,10000000,20000000,0.182632
16,10000000,20000000,0.183017
16,10000000,20000000,0.183037
