rep,n,p,t
0,600,256,0.019296
1,600,256,0.000105
2,600,256,0.000067
3,600,256,0.000070
4,600,256,0.000065
5,600,256,0.000060
6,600,256,0.000063
7,600,256,0.000063
8,600,256,0.000066
9,600,256,0.000064
10,600,256,0.000079
11,600,256,0.000062
12,600,256,0.000063
13,600,256,0.000068
14,600,256,0.000065
15,600,256,0.000065
16,600,256,0.000061
17,600,256,0.000062
18,600,256,0.000060
19,600,256,0.000065
