rep,n,p,t
0,1200,128,0.003724
1,1200,128,0.000073
2,1200,128,0.000075
3,1200,128,0.000070
4,1200,128,0.000071
5,1200,128,0.000086
6,1200,128,0.000069
7,1200,128,0.000074
8,1200,128,0.000067
9,1200,128,0.000069
10,1200,128,0.000070
11,1200,128,0.000073
12,1200,128,0.000071
13,1200,128,0.000074
14,1200,128,0.000072
15,1200,128,0.000068
16,1200,128,0.000069
17,1200,128,0.000071
18,1200,128,0.000070
19,1200,128,0.000063
