rep,n,p,t
0,12000,128,0.006083
1,12000,128,0.002306
2,12000,128,0.002316
3,12000,128,0.002351
4,12000,128,0.002351
5,12000,128,0.002354
6,12000,128,0.002325
7,12000,128,0.002370
8,12000,128,0.002332
9,12000,128,0.002348
10,12000,128,0.002374
11,12000,128,0.002287
12,12000,128,0.002349
13,12000,128,0.002276
14,12000,128,0.002311
15,12000,128,0.002295
16,12000,128,0.002338
17,12000,128,0.002331
18,12000,128,0.002329
19,12000,128,0.002324
