rep,n,p,t
0,1200,256,0.009157
1,1200,256,0.000137
2,1200,256,0.000085
3,1200,256,0.000090
4,1200,256,0.000086
5,1200,256,0.000083
6,1200,256,0.000086
7,1200,256,0.000092
8,1200,256,0.000097
9,1200,256,0.000092
10,1200,256,0.000091
11,1200,256,0.000093
12,1200,256,0.000091
13,1200,256,0.000083
14,1200,256,0.000091
15,1200,256,0.000090
16,1200,256,0.000087
17,1200,256,0.000084
18,1200,256,0.000091
19,1200,256,0.000085
