p,n,m,time
4,100000000,200000000,0.224167
4,100000000,200000000,0.152964
4,100000000,200000000,0.141194
4,100000000,200000000,0.165929
4,100000000,200000000,0.159995
4,100000000,200000000,0.148611
4,100000000,200000000,0.155049
4,100000000,200000000,0.161696
4,100000000,200000000,0.144029
4,100000000,200000000,0.158652
