p,n,m,time
11,10000000,200000000,0.071369
11,10000000,200000000,0.064597
11,10000000,200000000,0.057382
11,10000000,200000000,0.060744
11,10000000,200000000,0.060493
11,10000000,200000000,0.060482
11,10000000,200000000,0.058447
11,10000000,200000000,0.058596
11,10000000,200000000,0.056920
11,10000000,200000000,0.051302
