p,n,m,time
4,10000000,200000000,0.085217
4,10000000,200000000,0.065770
4,10000000,200000000,0.073376
4,10000000,200000000,0.066480
4,10000000,200000000,0.075304
4,10000000,200000000,0.071036
4,10000000,200000000,0.070373
4,10000000,200000000,0.063334
4,10000000,200000000,0.072498
4,10000000,200000000,0.077737
