rep,n,p,t
0,12000,256,0.012096
1,12000,256,0.002290
2,12000,256,0.002016
3,12000,256,0.002015
4,12000,256,0.001972
5,12000,256,0.002019
6,12000,256,0.002008
7,12000,256,0.001997
8,12000,256,0.001993
9,12000,256,0.002015
10,12000,256,0.001961
11,12000,256,0.001991
12,12000,256,0.002011
13,12000,256,0.001994
14,12000,256,0.001981
15,12000,256,0.001973
16,12000,256,0.002009
17,12000,256,0.001995
18,12000,256,0.001977
19,12000,256,0.002000
