p,n,m,time
16,10000000,20000000,0.032027
16,10000000,20000000,0.022764
16,10000000,20000000,0.020489
16,10000000,20000000,0.023057
16,10000000,20000000,0.020219
16,10000000,20000000,0.023135
16,10000000,20000000,0.021234
16,10000000,20000000,0.020480
16,10000000,20000000,0.018961
16,10000000,20000000,0.022562
