p,n,m,time
4,100000000,200000000,0.256545
4,100000000,200000000,0.158124
4,100000000,200000000,0.171468
4,100000000,200000000,0.159522
4,100000000,200000000,0.164826
4,100000000,200000000,0.214286
4,100000000,200000000,0.194123
4,100000000,200000000,0.157798
4,100000000,200000000,0.161066
4,100000000,200000000,0.213548
