p,n,m,time
2,100000000,200000000,0.511193
2,100000000,200000000,0.300178
2,100000000,200000000,0.329080
2,100000000,200000000,0.308240
2,100000000,200000000,0.300190
2,100000000,200000000,0.328881
2,100000000,200000000,0.307931
2,100000000,200000000,0.367053
2,100000000,200000000,0.314314
2,100000000,200000000,0.311007
