p,n,m,time
16,100000000,200000000,0.277804
16,100000000,200000000,0.230597
16,100000000,200000000,0.213314
16,100000000,200000000,0.193581
16,100000000,200000000,0.183097
16,100000000,200000000,0.180467
16,100000000,200000000,0.231104
16,100000000,200000000,0.191992
16,100000000,200000000,0.179796
16,100000000,200000000,0.177979
