p,n,m,time
32,10000000,20000000,0.033400
32,10000000,20000000,0.018667
32,10000000,20000000,0.019080
32,10000000,20000000,0.023203
32,10000000,20000000,0.020927
32,10000000,20000000,0.023289
32,10000000,20000000,0.020545
32,10000000,20000000,0.019480
32,10000000,20000000,0.019038
32,10000000,20000000,0.023550
