p,n,m,time
8,100000000,200000000,0.276416
8,100000000,200000000,0.221629
8,100000000,200000000,0.201643
8,100000000,200000000,0.224615
8,100000000,200000000,0.207390
8,100000000,200000000,0.206346
8,100000000,200000000,0.227227
8,100000000,200000000,0.212611
8,100000000,200000000,0.216893
8,100000000,200000000,0.213149
