p,n,m,time
11,10000000,20000000,0.028741
11,10000000,20000000,0.021732
11,10000000,20000000,0.019933
11,10000000,20000000,0.020466
11,10000000,20000000,0.018564
11,10000000,20000000,0.022053
11,10000000,20000000,0.020289
11,10000000,20000000,0.020249
11,10000000,20000000,0.018942
11,10000000,20000000,0.022406
