rep,n,p,t
0,12000,128,0.005667
1,12000,128,0.002333
2,12000,128,0.002319
3,12000,128,0.002330
4,12000,128,0.002321
5,12000,128,0.002320
6,12000,128,0.002304
7,12000,128,0.002320
8,12000,128,0.002319
9,12000,128,0.002305
10,12000,128,0.002332
11,12000,128,0.002307
12,12000,128,0.002318
13,12000,128,0.002316
14,12000,128,0.002308
15,12000,128,0.002321
16,12000,128,0.002308
17,12000,128,0.002319
18,12000,128,0.002296
19,12000,128,0.002314
