rep,n,p,t
0,600,8,0.000120
1,600,8,0.000093
2,600,8,0.000092
3,600,8,0.000093
4,600,8,0.000093
5,600,8,0.000086
6,600,8,0.000090
7,600,8,0.000101
8,600,8,0.000088
9,600,8,0.000085
10,600,8,0.000090
11,600,8,0.000085
12,600,8,0.000088
13,600,8,0.000087
14,600,8,0.000088
15,600,8,0.000091
16,600,8,0.000097
17,600,8,0.000095
18,600,8,0.000088
19,600,8,0.000088
