p,n,m,time
16,100000000,200000000,0.107876
16,100000000,200000000,0.081855
16,100000000,200000000,0.082475
16,100000000,200000000,0.081251
16,100000000,200000000,0.089853
16,100000000,200000000,0.083151
16,100000000,200000000,0.080141
16,100000000,200000000,0.081216
16,100000000,200000000,0.077889
16,100000000,200000000,0.074570
