p,n,m,time
8,100000000,200000000,0.119608
8,100000000,200000000,0.086047
8,100000000,200000000,0.098653
8,100000000,200000000,0.089542
8,100000000,200000000,0.105889
8,100000000,200000000,0.099107
8,100000000,200000000,0.106743
8,100000000,200000000,0.094018
8,100000000,200000000,0.091884
8,100000000,200000000,0.102122
