p,n,m,time
1,100000000,200000000,0.928399
1,100000000,200000000,0.543756
1,100000000,200000000,0.548655
1,100000000,200000000,0.621929
1,100000000,200000000,0.581247
1,100000000,200000000,0.530129
1,100000000,200000000,0.531586
1,100000000,200000000,0.530349
1,100000000,200000000,0.530822
1,100000000,200000000,0.531556
