p,n,m,time
1,10000000,20000000,0.094606
1,10000000,20000000,0.053719
1,10000000,20000000,0.053807
1,10000000,20000000,0.053735
1,10000000,20000000,0.053734
1,10000000,20000000,0.053718
1,10000000,20000000,0.053655
1,10000000,20000000,0.053693
1,10000000,20000000,0.053684
1,10000000,20000000,0.053624
