p,n,m,time
1,100000000,200000000,0.932456
1,100000000,200000000,0.547706
1,100000000,200000000,0.552178
1,100000000,200000000,0.655461
1,100000000,200000000,0.605811
1,100000000,200000000,0.529608
1,100000000,200000000,0.530593
1,100000000,200000000,0.530387
1,100000000,200000000,0.529820
1,100000000,200000000,0.531056
