p,n,m,time
1,100000000,200000000,0.940836
1,100000000,200000000,0.552522
1,100000000,200000000,0.550489
1,100000000,200000000,0.646149
1,100000000,200000000,0.531661
1,100000000,200000000,0.531735
1,100000000,200000000,0.528956
1,100000000,200000000,0.531948
1,100000000,200000000,0.531040
1,100000000,200000000,0.529216
