p,n,m,time
1,10000000,20000000,0.092746
1,10000000,20000000,0.052019
1,10000000,20000000,0.051956
1,10000000,20000000,0.051950
1,10000000,20000000,0.051963
1,10000000,20000000,0.051940
1,10000000,20000000,0.051993
1,10000000,20000000,0.051960
1,10000000,20000000,0.051986
1,10000000,20000000,0.051980
